insee,nom,score,reseau,n_manquants,parametres_manquants
31482,SAINT-FRAJOU,0.4726,,1,Sodium (mg/L)
97125,SAINT-FRANCOIS,0.3311,,1,Sodium (mg/L)
29248,SAINT-FREGANT,0.541,BRIGNOGAN-KERLOUAN (BAS-LEON),1,Sodium (mg/L)
48151,SAINT-FREZAL-D'ALBUGES,0.3976,,1,Sodium (mg/L)
11342,SAINT-FRICHOUX,0.535,,1,Sodium (mg/L)
50468,SAINT-FROMOND,0.1346,ST JEAN DE DAYE,1,Sodium (mg/L)
17329,SAINT-FROULT,0.1348,R. ESTUAIRE DE LA CHARENTE,1,Sodium (mg/L)
61388,SAINT-FULGENT-DES-ORMES,0.1471,ORIGNY LE ROUX,1,Sodium (mg/L)
80702,SAINT-FUSCIEN,0.1554,,1,Sodium (mg/L)
48153,SAINT-GAL,0.4748,,1,Sodium (mg/L)
11343,SAINT-GAUDERIC,0.1853,,1,Sodium (mg/L)
36192,SAINT-GAULTIER,0.1961,ST GAULTIER BAS,1,Sodium (mg/L)
87143,SAINT-GENCE,0.6218,LIMOGES METROPOLE LA BASTIDE,1,Sodium (mg/L)
63346,SAINT-GENES-CHAMPESPE,0.4966,,1,Sodium (mg/L)
33408,SAINT-GENES-DE-LOMBAUD,0.1561,ST GENES DE LOMBAUD,1,Sodium (mg/L)
86221,SAINT-GENEST-D'AMBIERE,0.135,VAUX SV ST GENEST,1,Sodium (mg/L)
07239,SAINT-GENEST-LACHAMP,0.4726,,1,Sodium (mg/L)
42224,SAINT-GENEST-MALIFAUX,0.7205,,1,Sodium (mg/L)
02679,SAINT-GENGOULPH,0.1504,,1,Sodium (mg/L)
24412,SAINT-GENIES,0.1623,ST VINCENT PALUEL (FAGEAT),1,Sodium (mg/L)
30254,SAINT-GENIES-DE-COMOLAS,0.168,,1,Sodium (mg/L)
34258,SAINT-GENIES-DE-FONTEDIT,0.143,,1,Sodium (mg/L)
04179,SAINT-GENIEZ,0.2255,LES ECARTS ALIMENTES PAR PINOLE,1,Sodium (mg/L)
17331,SAINT-GENIS-DE-SAINTONGE,0.1439,R. DE ST-GENIS-DE-SAINTONGE,1,Sodium (mg/L)
66175,SAINT-GENIS-DES-FONTAINES,0.5104,,1,Sodium (mg/L)
69203,SAINT-GENIS-L'ARGENTIERE,0.1658,,1,Sodium (mg/L)
69204,SAINT-GENIS-LAVAL,0.1913,,1,Sodium (mg/L)
69205,SAINT-GENIS-LES-OLLIERES,0.1952,,1,Sodium (mg/L)
01354,SAINT-GENIS-POUILLY,0.1758,,1,Sodium (mg/L)
01355,SAINT-GENIS-SUR-MENTHON,0.1446,,1,Sodium (mg/L)
36194,SAINT-GENOU,0.1597,ST GENOU,1,Sodium (mg/L)
38386,SAINT-GEOIRE-EN-VALDAINE,0.165,SERVICES DE FREYDIERE,1,Sodium (mg/L)
38387,SAINT-GEOIRS,0.1942,ST GEOIRS BOURG,1,Sodium (mg/L)
82162,SAINT-GEORGES,0.1612,,1,Sodium (mg/L)
15188,SAINT-GEORGES,0.6505,ST GEORGES - LE PIROU,1,Sodium (mg/L)
97308,SAINT-GEORGES,0.4853,SAINT-GEORGES,1,Sodium (mg/L)
47328,SAINT-GEORGES,0.1524,SDC LEMANCE-MAUROUX SOURCE DU LOT,1,Sodium (mg/L)
17332,SAINT-GEORGES-ANTIGNAC,0.15,R. DE CLION-SUR-SEUGNE,1,Sodium (mg/L)
25516,SAINT-GEORGES-ARMONT,0.1708,PAYS DE CLERVAL,1,Sodium (mg/L)
24413,SAINT-GEORGES-BLANCANEIX,0.2207,SAINT PIERRE D'EYRAUD,1,Sodium (mg/L)
53219,SAINT-GEORGES-BUTTAVENT,0.5573,SAINT GEORGES BUTTAVENT,1,Sodium (mg/L)
38389,SAINT-GEORGES-D'ESPERANCHE,0.156,DIEMOZ BONNEFAMILLE,1,Sodium (mg/L)
17337,SAINT-GEORGES-D'OLERON,0.1373,R. D'OLERON-NORD,1,Sodium (mg/L)
34259,SAINT-GEORGES-D'ORQUES,0.1724,,1,Sodium (mg/L)
38388,SAINT-GEORGES-DE-COMMIERS,0.1971,ST GEORGES NT DAME DE COMMIERS,1,Sodium (mg/L)
17333,SAINT-GEORGES-DE-DIDONNE,0.1414,R. DE ST-GEORGES-DE-DIDONNE,1,Sodium (mg/L)
35270,SAINT-GEORGES-DE-GREHAIGNE,0.5487,BEAUFORT_LANDAL_PLEINE FOUGERES,1,Sodium (mg/L)
72279,SAINT-GEORGES-DE-LA-COUEE,0.1861,LE LOROUER,1,Sodium (mg/L)
18209,SAINT-GEORGES-DE-POISIEUX,0.1596,DREVANT,1,Sodium (mg/L)
35271,SAINT-GEORGES-DE-REINTEMBAULT,0.8037,EAU PAYS FOUGERES_PONT JUHEL_LOUVIGNE DU DESERT,1,Sodium (mg/L)
69206,SAINT-GEORGES-DE-RENEINS,0.1592,,1,Sodium (mg/L)
79254,SAINT-GEORGES-DE-REX,0.1598,VALLEE DE LA COURANCE,1,Sodium (mg/L)
50474,SAINT-GEORGES-DE-ROUELLEY,0.5676,BARENTON,1,Sodium (mg/L)
17336,SAINT-GEORGES-DES-COTEAUX,0.1503,R. DE ST-GEORGES-DES-COTEAUX,1,Sodium (mg/L)
61391,SAINT-GEORGES-DES-GROSEILLERS,0.8361,CALIGNY,1,Sodium (mg/L)
17338,SAINT-GEORGES-DU-BOIS,0.1599,R. ST-GEORGES-DU-BOIS,1,Sodium (mg/L)
42227,SAINT-GEORGES-EN-COUZAN,0.3604,,1,Sodium (mg/L)
42228,SAINT-GEORGES-HAUTE-VILLE,0.5547,,1,Sodium (mg/L)
23197,SAINT-GEORGES-LA-POUGE,0.4496,ST GEORGES LE PUY CHALARD,1,Sodium (mg/L)
43189,SAINT-GEORGES-LAGRICOL,0.913,MARHUS + SERMOULIS,1,Sodium (mg/L)
72282,SAINT-GEORGES-LE-GAULTIER,0.1788,SILLE LE GUILLAUME,1,Sodium (mg/L)
86222,SAINT-GEORGES-LES-BAILLARGEAUX,0.1592,ST GEORGES-LES-BX FONTAINE,1,Sodium (mg/L)
87145,SAINT-GEORGES-LES-LANDES,0.8088,BENAIZE,1,Sodium (mg/L)
50475,SAINT-GEORGES-MONTCOCQ,0.1756,ACHAT D'EAU SYMPEC (CA ST LO),1,Sodium (mg/L)
41211,SAINT-GEORGES-SUR-CHER,0.1741,ST GEORGES SUR CHER,1,Sodium (mg/L)
18211,SAINT-GEORGES-SUR-MOULON,0.1804,SMIRNE CCTHB,1,Sodium (mg/L)
01356,SAINT-GEORGES-SUR-RENON,0.1781,,1,Sodium (mg/L)
03234,SAINT-GERAND-DE-VAUX,0.1736,,1,Sodium (mg/L)
10340,SAINT-GERMAIN,0.1727,,1,Sodium (mg/L)
86223,SAINT-GERMAIN,0.1467,ST SAVIN,1,Sodium (mg/L)
23199,SAINT-GERMAIN-BEAUPRE,0.3954,BAZELAT,1,Sodium (mg/L)
61392,SAINT-GERMAIN-D'AUNAY,0.1574,SAINT GERMAIN D'AUNAY,1,Sodium (mg/L)
48155,SAINT-GERMAIN-DE-CALBERTE,0.471,,1,Sodium (mg/L)
01357,SAINT-GERMAIN-DE-JOUX,0.1831,,1,Sodium (mg/L)
78550,SAINT-GERMAIN-DE-LA-GRANGE,0.1341,,1,Sodium (mg/L)
79255,SAINT-GERMAIN-DE-LONGUE-CHAUME,0.4689,GATINE CEBRON-MERVENT-CENTRE O,1,Sodium (mg/L)
17339,SAINT-GERMAIN-DE-LUSIGNAN,0.1478,R. DE CLION-SUR-SEUGNE,1,Sodium (mg/L)
16323,SAINT-GERMAIN-DE-MONTBRON,0.1663,PETIT BREUIL,1,Sodium (mg/L)
85220,SAINT-GERMAIN-DE-PRINCAY,0.5035,,1,Sodium (mg/L)
50479,SAINT-GERMAIN-DE-VARREVILLE,0.1484,STE MARIE DU MONT,1,Sodium (mg/L)
89347,SAINT-GERMAIN-DES-CHAMPS,0.7977,TPM ST-AGNAN,1,Sodium (mg/L)
76581,SAINT-GERMAIN-DES-ESSOURTS,0.1526,CATENAY ST GERMAIN,1,Sodium (mg/L)
03236,SAINT-GERMAIN-DES-FOSSES,0.1612,,1,Sodium (mg/L)
45279,SAINT-GERMAIN-DES-PRES,0.1656,SYNDICAT DES EAUX CHATEAU-RENARD,1,Sodium (mg/L)
46267,SAINT-GERMAIN-DU-BEL-AIR,0.1974,,1,Sodium (mg/L)
61397,SAINT-GERMAIN-DU-CORBEIS,0.1247,ALENCON PERSEIGNE,1,Sodium (mg/L)
18213,SAINT-GERMAIN-DU-PUY,0.1829,MÉLANGE SAINT URSIN/HERRY,1,Sodium (mg/L)
17342,SAINT-GERMAIN-DU-SEUDRE,0.1412,R. DE PRADELLE-CHAMPAGNOLLES,1,Sodium (mg/L)
48156,SAINT-GERMAIN-DU-TEIL,0.6605,,1,Sodium (mg/L)
35273,SAINT-GERMAIN-EN-COGLES,0.6858,COGLAIS_MONTOURS_LES PORTES DU COGLAIS,1,Sodium (mg/L)
63353,SAINT-GERMAIN-L'HERM,0.529,,1,Sodium (mg/L)
14587,SAINT-GERMAIN-LA-BLANCHE-HERBE,0.1294,ZONE SNO,1,Sodium (mg/L)
42229,SAINT-GERMAIN-LA-MONTAGNE,0.4946,,1,Sodium (mg/L)
43190,SAINT-GERMAIN-LAPRADE,0.7214,BESSON - ROULON,1,Sodium (mg/L)
77409,SAINT-GERMAIN-LAVAL,0.1503,,1,Sodium (mg/L)
42230,SAINT-GERMAIN-LAVAL,0.6101,,1,Sodium (mg/L)
53224,SAINT-GERMAIN-LE-FOUILLOUX,0.6657,SAINT JEAN SUR MAYENNE,1,Sodium (mg/L)
50480,SAINT-GERMAIN-LE-GAILLARD,0.1786,GROSVILLE,1,Sodium (mg/L)
53225,SAINT-GERMAIN-LE-GUILLAUME,0.7102,CHAILLAND,1,Sodium (mg/L)
61398,SAINT-GERMAIN-LE-VIEUX,0.1418,TREMONT,1,Sodium (mg/L)
87146,SAINT-GERMAIN-LES-BELLES,0.7706,LA GRILLERE,1,Sodium (mg/L)
91553,SAINT-GERMAIN-LES-CORBEIL,0.1818,GPS SAINTRY TTP CANARDIERES,1,Sodium (mg/L)
01358,SAINT-GERMAIN-LES-PAROISSES,0.1941,,1,Sodium (mg/L)
19207,SAINT-GERMAIN-LES-VERGNES,0.7881,MAUMONT RESEAU PRINCIPAL NORD,1,Sodium (mg/L)
42231,SAINT-GERMAIN-LESPINASSE,0.7071,,1,Sodium (mg/L)
63351,SAINT-GERMAIN-PRES-HERMENT,0.5805,,1,Sodium (mg/L)
77412,SAINT-GERMAIN-SUR-ECOLE,0.1803,,1,Sodium (mg/L)
35274,SAINT-GERMAIN-SUR-ILLE,0.1726,CEBR_DOUETTEE_ST AUBIN D'AUBIGNE,1,Sodium (mg/L)
55456,SAINT-GERMAIN-SUR-MEUSE,0.182,,1,Sodium (mg/L)
77413,SAINT-GERMAIN-SUR-MORIN,0.1264,,1,Sodium (mg/L)
74235,SAINT-GERMAIN-SUR-RHONE,0.1721,SAINT GERMAIN SUR RHONE,1,Sodium (mg/L)
60577,SAINT-GERMER-DE-FLY,0.1704,,1,Sodium (mg/L)
15189,SAINT-GERONS,0.5716,SAINT GERONS,1,Sodium (mg/L)
85221,SAINT-GERVAIS,0.1667,,1,Sodium (mg/L)
38390,SAINT-GERVAIS,0.1846,ALBENC ST GERVAIS RESEAU,1,Sodium (mg/L)
72286,SAINT-GERVAIS-DE-VIC,0.1648,BESSE SUR BRAYE,1,Sodium (mg/L)
61400,SAINT-GERVAIS-DU-PERRON,0.1932,VINGT HANAPS,1,Sodium (mg/L)
41212,SAINT-GERVAIS-LA-FORET,0.1616,ST GERVAIS LA FORET,1,Sodium (mg/L)
74236,SAINT-GERVAIS-LES-BAINS,0.5091,SAINT NICOLAS DE VEROCE,1,Sodium (mg/L)
34260,SAINT-GERVAIS-SUR-MARE,0.4932,,1,Sodium (mg/L)
26305,SAINT-GERVAIS-SUR-ROUBION,0.1724,S BR LA MOTTE,1,Sodium (mg/L)
63356,SAINT-GERVAZY,0.533,,1,Sodium (mg/L)
24420,SAINT-GERY,0.197,MUSSIDAN SUD,1,Sodium (mg/L)
51483,SAINT-GIBRIEN,0.1723,,1,Sodium (mg/L)
56214,SAINT-GILDAS-DE-RHUYS,0.7518,RHUYS SUD,1,Sodium (mg/L)
44161,SAINT-GILDAS-DES-BOIS,0.1712,SECTEUR ST GILDAS DES BOIS,1,Sodium (mg/L)
35275,SAINT-GILLES,0.4051,CEBR_ROPHEMEL_PACE,1,Sodium (mg/L)
50483,SAINT-GILLES,0.7271,ST GILLES-HEBECREVON,1,Sodium (mg/L)
85222,SAINT-GILLES-CROIX-DE-VIE,0.2891,,1,Sodium (mg/L)
61401,SAINT-GILLES-DES-MARAIS,0.2049,DOMFRONT,1,Sodium (mg/L)
74237,SAINT-GINGOLPH,0.17,ST GINGOLPH - CHEF-LIEU,1,Sodium (mg/L)
09261,SAINT-GIRONS,0.7534,,1,Sodium (mg/L)
64479,SAINT-GIRONS-EN-BEARN,0.1792,BAIGTS BONNUT GIRONS SALLESPIS,1,Sodium (mg/L)
22296,SAINT-GLEN,0.8825,ST GLEN PAR EAU DU BREHA,1,Sodium (mg/L)
02680,SAINT-GOBAIN,0.162,,1,Sodium (mg/L)
02681,SAINT-GOBERT,0.1398,,1,Sodium (mg/L)
64481,SAINT-GOIN,0.1755,SYNDICAT DU VERT,1,Sodium (mg/L)
35277,SAINT-GONLAY,0.479,CEBR_TIZON_ST GONLAY,1,Sodium (mg/L)
56215,SAINT-GONNERY,0.6453,NOYAL-PONTIVY - CLEGUEREC,1,Sodium (mg/L)
56216,SAINT-GORGON,0.6488,SAINT GORGON,1,Sodium (mg/L)
16325,SAINT-GOURSON,0.1598,MOUVIERE,1,Sodium (mg/L)
23200,SAINT-GOUSSAUD,0.5407,FURSAC-ARRENES,1,Sodium (mg/L)
80704,SAINT-GRATIEN,0.1559,,1,Sodium (mg/L)
95555,SAINT-GRATIEN,0.1866,SEDIF 95 EAU DE MERY/OISE,1,Sodium (mg/L)
56218,SAINT-GRAVE,0.5902,PLUHERLIN-SAINT GRAVE,1,Sodium (mg/L)
35278,SAINT-GREGOIRE,0.1628,CEBR_VILLEJEAN/ROPHEMEL/MEZIERES/AVA/NOE_BETTON,1,Sodium (mg/L)
27550,SAINT-GREGOIRE-DU-VIEVRE,0.1629,CONDE SUR RISLE,1,Sodium (mg/L)
34261,SAINT-GUILHEM-LE-DESERT,0.1694,,1,Sodium (mg/L)
38391,SAINT-GUILLAUME,0.1928,ST GUILLAUME BOURG,1,Sodium (mg/L)
35279,SAINT-GUINOUX,0.662,BEAUFORT_BEAUFORT_DOL DE BRETAGNE,1,Sodium (mg/L)
34262,SAINT-GUIRAUD,0.1478,,1,Sodium (mg/L)
56219,SAINT-GUYOMARD,0.53,SAINT GUYOMARD,1,Sodium (mg/L)
56213,SAINT-GÉRAND-CROIXANVEC,0.6803,NOYAL-PONTIVY - CLEGUEREC,1,Sodium (mg/L)
42233,SAINT-HAON-LE-VIEUX,0.8528,,1,Sodium (mg/L)
22299,SAINT-HELEN,0.2196,SAINT HELEN,1,Sodium (mg/L)
44162,SAINT-HERBLAIN,0.6524,SECTEUR-NANTES,1,Sodium (mg/L)
22300,SAINT-HERVE,0.5796,SAINT HERVE PAR RESERVOIR DU MARAIS,1,Sodium (mg/L)
31486,SAINT-HILAIRE,0.6414,,1,Sodium (mg/L)
11344,SAINT-HILAIRE,0.1684,,1,Sodium (mg/L)
63360,SAINT-HILAIRE,0.566,,1,Sodium (mg/L)
91556,SAINT-HILAIRE,0.1506,CHALO SAINT HILAIRE,1,Sodium (mg/L)
62750,SAINT-HILAIRE-COTTES,0.1317,SAINT HILAIRE COTTES,1,Sodium (mg/L)
42235,SAINT-HILAIRE-CUSSON-LA-VALMITTE,0.8462,,1,Sodium (mg/L)
30260,SAINT-HILAIRE-D'OZILHAN,0.1559,,1,Sodium (mg/L)
34263,SAINT-HILAIRE-DE-BEAUVOIR,0.1614,,1,Sodium (mg/L)
38392,SAINT-HILAIRE-DE-BRENS,0.1362,LAC DE MORAS,1,Sodium (mg/L)
30259,SAINT-HILAIRE-DE-BRETHMAS,0.2835,,1,Sodium (mg/L)
44164,SAINT-HILAIRE-DE-CHALEONS,0.1765,SECTEUR MACHECOUL-ST MÊME,1,Sodium (mg/L)
44165,SAINT-HILAIRE-DE-CLISSON,0.3552,CLISSON_VIGNOBLE_GRANDLIEU,1,Sodium (mg/L)
18214,SAINT-HILAIRE-DE-COURT,0.1667,S.AEP DE MEREAU/ST HILAIRE,1,Sodium (mg/L)
38393,SAINT-HILAIRE-DE-LA-COTE,0.1761,ST HILAIRE DE LA COTE HS,1,Sodium (mg/L)
48158,SAINT-HILAIRE-DE-LAVIT,0.4564,,1,Sodium (mg/L)
47246,SAINT-HILAIRE-DE-LUSIGNAN,0.156,SUD DU LOT  - PRAYSSAS,1,Sodium (mg/L)
85226,SAINT-HILAIRE-DE-RIEZ,0.3014,,1,Sodium (mg/L)
17344,SAINT-HILAIRE-DE-VILLEFRANCHE,0.1426,R. DE MAZERAY-LES NOUILLERS,1,Sodium (mg/L)
85229,SAINT-HILAIRE-DE-VOUST,0.4604,,1,Sodium (mg/L)
35280,SAINT-HILAIRE-DES-LANDES,0.8205,COGLAIS_COCARDIERE_ROMAGNE,1,Sodium (mg/L)
38394,SAINT-HILAIRE-DU-ROSIER,0.1714,ST HILAIRE DU ROSIER RESEAU,1,Sodium (mg/L)
55457,SAINT-HILAIRE-EN-WOEVRE,0.1704,,1,Sodium (mg/L)
85231,SAINT-HILAIRE-LA-FORET,0.3768,,1,Sodium (mg/L)
23201,SAINT-HILAIRE-LA-PLAINE,0.9054,ST HILAIRE LA PLAINE,1,Sodium (mg/L)
87149,SAINT-HILAIRE-LA-TREILLE,0.8397,SAINT HILAIRE LA TREILLE,1,Sodium (mg/L)
23202,SAINT-HILAIRE-LE-CHATEAU,0.5101,SARDENT VILLEJALEIX,1,Sodium (mg/L)
61404,SAINT-HILAIRE-LE-CHATEL,0.1415,MORTAGNE AU PERCHE,1,Sodium (mg/L)
51486,SAINT-HILAIRE-LE-GRAND,0.1843,,1,Sodium (mg/L)
51487,SAINT-HILAIRE-LE-PETIT,0.1793,,1,Sodium (mg/L)
85232,SAINT-HILAIRE-LE-VOUHIS,0.3681,,1,Sodium (mg/L)
19209,SAINT-HILAIRE-LES-COURBES,0.3405,ST HILAIRE,1,Sodium (mg/L)
63359,SAINT-HILAIRE-LES-MONGES,0.4527,,1,Sodium (mg/L)
87150,SAINT-HILAIRE-LES-PLACES,0.6993,LES FARACHATS LA GRIMAUDIE,1,Sodium (mg/L)
59533,SAINT-HILAIRE-LEZ-CAMBRAI,0.1276,SAINT HILAIRE LEZ CAMBRAI,1,Sodium (mg/L)
19210,SAINT-HILAIRE-LUC,0.8556,RIFFAUD - PUY LA POULE,1,Sodium (mg/L)
19211,SAINT-HILAIRE-PEYROUX,0.5473,MAUMONT RESEAU PRINCIPAL SUD,1,Sodium (mg/L)
45282,SAINT-HILAIRE-SAINT-MESMIN,0.1879,ST HILAIRE ST MESMIN,1,Sodium (mg/L)
36197,SAINT-HILAIRE-SUR-BENAIZE,0.2,,1,TDS (mg/L)
61406,SAINT-HILAIRE-SUR-RISLE,0.1651,ECHAUFFOUR,1,Sodium (mg/L)
78557,SAINT-HILARION,0.172,,1,Sodium (mg/L)
12226,SAINT-HIPPOLYTE,0.7881,,1,Sodium (mg/L)
68296,SAINT-HIPPOLYTE,0.8341,,1,Sodium (mg/L)
37221,SAINT-HIPPOLYTE,0.1725,ST HIPPOLYTE,1,Sodium (mg/L)
15190,SAINT-HIPPOLYTE,0.5675,RIBEYROLLES,1,Sodium (mg/L)
30261,SAINT-HIPPOLYTE-DE-CATON,0.1268,,1,Sodium (mg/L)
30262,SAINT-HIPPOLYTE-DE-MONTAIGU,0.1489,,1,Sodium (mg/L)
30263,SAINT-HIPPOLYTE-DU-FORT,0.1958,,1,Sodium (mg/L)
84109,SAINT-HIPPOLYTE-LE-GRAVEYRON,0.1706,ADDUC.SORGUES,1,Sodium (mg/L)
38396,SAINT-HONORE,0.7251,RESEAU PRINCIPAL,1,Sodium (mg/L)
39137,SAINT-HYMETIERE-SUR-VALOUSE,0.1894,SIVOM ARINTHOD - ARINTHOD,1,Sodium (mg/L)
12227,SAINT-IGEST,0.6577,,1,Sodium (mg/L)
69209,SAINT-IGNY-DE-VERS,0.5268,,1,Sodium (mg/L)
15191,SAINT-ILLIDE,0.6705,FREIX ANGLARDS-ST ILLIDE,1,Sodium (mg/L)
38397,SAINT-ISMIER,0.7162,ST ISMIER RESEAU,1,Sodium (mg/L)
12228,SAINT-IZAIRE,0.1653,,1,Sodium (mg/L)
35281,SAINT-JACQUES-DE-LA-LANDE,0.3957,CEBR_VILLEJEAN/ROPHEMEL/MEZIERES/AVA_RENNES,1,Sodium (mg/L)
15192,SAINT-JACQUES-DES-BLATS,0.5178,LES BOISSINES,1,Sodium (mg/L)
05144,SAINT-JACQUES-EN-VALGODEMARD,0.6474,LALLEE,1,Sodium (mg/L)
76591,SAINT-JACQUES-SUR-DARNETAL,0.1715,DARNETAL,1,Sodium (mg/L)
50487,SAINT-JAMES,0.4529,LA GAUBERDIERE,1,Sodium (mg/L)
64482,SAINT-JAMMES,0.328,LUY ET GABAS CENTRE,1,Sodium (mg/L)
59535,SAINT-JANS-CAPPEL,0.1311,EBBLINGHEM,1,Sodium (mg/L)
31488,SAINT-JEAN,0.3184,,1,Sodium (mg/L)
42237,SAINT-JEAN-BONNEFONDS,0.8853,,1,Sodium (mg/L)
56222,SAINT-JEAN-BREVELAY,0.5973,ST JEAN BREVELAY,1,Sodium (mg/L)
06121,SAINT-JEAN-CAP-FERRAT,0.1758,RÉSEAU EAU D'AZUR LITTORAL,1,Sodium (mg/L)
07244,SAINT-JEAN-CHAMBRE,0.5634,,1,Sodium (mg/L)
12229,SAINT-JEAN-D'ALCAPIES,0.173,,1,Sodium (mg/L)
17347,SAINT-JEAN-D'ANGELY,0.1446,R. DE ST-JEAN D'ANGELY,1,Sodium (mg/L)
17348,SAINT-JEAN-D'ANGLE,0.1489,R. DE CHAMPAGNE-LE GUA,1,Sodium (mg/L)
72290,SAINT-JEAN-D'ASSE,0.1422,MEZIERES SOUS LAVARDIN,1,Sodium (mg/L)
24424,SAINT-JEAN-D'ATAUX,0.1903,MUSSIDAN NORD,1,Sodium (mg/L)
43196,SAINT-JEAN-D'AUBRIGOUX,0.7123,SERMOULIS,1,Sodium (mg/L)
74238,SAINT-JEAN-D'AULPS,0.2627,CHEF-LIEU DE ST JEAN D'AULPS,1,Sodium (mg/L)
38398,SAINT-JEAN-D'AVELANNE,0.1731,SERVICES DE FREYDIERE,1,Sodium (mg/L)
38403,SAINT-JEAN-D'HERANS,0.1776,HOMME DU LAC,1,Sodium (mg/L)
85223,SAINT-JEAN-D'HERMINE,0.3373,,1,Sodium (mg/L)
63364,SAINT-JEAN-D'HEURS,0.8161,,1,Sodium (mg/L)
33422,SAINT-JEAN-D'ILLAC,0.1941,SAINT JEAN D'ILLAC,1,Sodium (mg/L)
88419,SAINT-JEAN-D'ORMONT,0.6847,,1,Sodium (mg/L)
11345,SAINT-JEAN-DE-BARROU,0.1294,,1,Sodium (mg/L)
57613,SAINT-JEAN-DE-BASSEL,0.6788,,1,Sodium (mg/L)
91560,SAINT-JEAN-DE-BEAUREGARD,0.1614,ST JEAN DE BEAUREGARD TTP LINAS,1,Sodium (mg/L)
33421,SAINT-JEAN-DE-BLAIGNAC,0.1951,RAUZAN,1,Sodium (mg/L)
44166,SAINT-JEAN-DE-BOISEAU,0.3602,SECTEUR-BOUAYE.PELLERIN,1,Sodium (mg/L)
10342,SAINT-JEAN-DE-BONNEVAL,0.1698,,1,Sodium (mg/L)
34264,SAINT-JEAN-DE-BUEGES,0.1907,,1,Sodium (mg/L)
24425,SAINT-JEAN-DE-COLE,0.1777,LA CHAPELLE (GANNE),1,Sodium (mg/L)
30265,SAINT-JEAN-DE-CRIEULON,0.1895,,1,Sodium (mg/L)
76592,SAINT-JEAN-DE-FOLLEVILLE,0.1676,ST ANTOINE FORET,1,Sodium (mg/L)
34267,SAINT-JEAN-DE-FOS,0.1812,,1,Sodium (mg/L)
26216,SAINT-JEAN-DE-GALAURE,0.1684,,1,Sodium (mg/L)
01360,SAINT-JEAN-DE-GONVILLE,0.1718,,1,Sodium (mg/L)
34268,SAINT-JEAN-DE-LA-BLAQUIERE,0.1288,,1,Sodium (mg/L)
50489,SAINT-JEAN-DE-LA-HAIZE,0.1684,LES MONTS,1,Sodium (mg/L)
76593,SAINT-JEAN-DE-LA-NEUVILLE,0.1653,ST ANTOINE FORET,1,Sodium (mg/L)
21554,SAINT-JEAN-DE-LOSNE,0.1613,SIAEPA DU PAYS LOSNAIS,1,Sodium (mg/L)
34269,SAINT-JEAN-DE-MINERVOIS,0.1902,,1,Sodium (mg/L)
38400,SAINT-JEAN-DE-MOIRANS,0.1986,MOIRANS PRINCIPAL,1,Sodium (mg/L)
85234,SAINT-JEAN-DE-MONTS,0.3576,,1,Sodium (mg/L)
07245,SAINT-JEAN-DE-MUZOLS,0.1785,,1,Sodium (mg/L)
43197,SAINT-JEAN-DE-NAY,0.7217,LYAUTAUD SAINT JEAN DE NAY,1,Sodium (mg/L)
01361,SAINT-JEAN-DE-NIOST,0.1695,,1,Sodium (mg/L)
11346,SAINT-JEAN-DE-PARACOL,0.1587,,1,Sodium (mg/L)
28341,SAINT-JEAN-DE-REBERVILLIERS,0.14,SECTEUR CHATEAUNEUF,1,Sodium (mg/L)
81255,SAINT-JEAN-DE-RIVES,0.702,,1,Sodium (mg/L)
86225,SAINT-JEAN-DE-SAUVES,0.1234,BAS LOUDUNAIS SCEVOLLES,1,Sodium (mg/L)
50491,SAINT-JEAN-DE-SAVIGNY,0.9014,BOIS BRETEL,1,Sodium (mg/L)
30267,SAINT-JEAN-DE-SERRES,0.1797,,1,Sodium (mg/L)
74239,SAINT-JEAN-DE-SIXT,0.1921,ST JEAN- LE VILLARET(CHINAILLON),1,Sodium (mg/L)
38401,SAINT-JEAN-DE-SOUDAIN,0.1603,VALLONS TOUR  PRINCIPAL,1,Sodium (mg/L)
74240,SAINT-JEAN-DE-THOLOME,0.1771,ST JEAN DE THOLOME- PRINCIPAL,1,Sodium (mg/L)
79259,SAINT-JEAN-DE-THOUARS,0.3259,PAYS THOUARSAIS,1,Sodium (mg/L)
71431,SAINT-JEAN-DE-TREZY,0.3729,SAINT EMILAND,1,Sodium (mg/L)
38402,SAINT-JEAN-DE-VAULX,0.3236,ST JEAN DE VAULX PRINCIPAL,1,Sodium (mg/L)
34270,SAINT-JEAN-DE-VEDAS,0.1902,,1,Sodium (mg/L)
09264,SAINT-JEAN-DE-VERGES,0.1906,,1,Sodium (mg/L)
51489,SAINT-JEAN-DEVANT-POSSESSE,0.1459,,1,Sodium (mg/L)
12231,SAINT-JEAN-DU-BRUEL,0.7782,,1,Sodium (mg/L)
76594,SAINT-JEAN-DU-CARDONNAY,0.1671,HENOUVILLE,1,Sodium (mg/L)
09263,SAINT-JEAN-DU-CASTILLONNAIS,0.8453,,1,Sodium (mg/L)
09265,SAINT-JEAN-DU-FALGA,0.7716,,1,Sodium (mg/L)
30269,SAINT-JEAN-DU-GARD,0.5422,,1,Sodium (mg/L)
26307,SAINT-JEAN-EN-ROYANS,0.1978,,1,Sodium (mg/L)
12232,SAINT-JEAN-ET-SAINT-PAUL,0.1816,,1,Sodium (mg/L)
48160,SAINT-JEAN-LA-FOUILLOUSE,0.4452,,1,Sodium (mg/L)
